object_id,complexity_level,param_file,stl_file,num_extrusions,min_extrude,max_extrude,extrusion_range,min_rotation,max_rotation,rotation_range,random_seed,complexity_level_normalized,num_extrusions_normalized,max_extrude_normalized,extrusion_range_normalized,max_rotation_normalized,rotation_range_normalized
stimulus_133,133,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_134_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.05_rot90_seed3348.stl,4,0.1,0.15000000000000002,0.05000000000000002,0,90,90,3348,0.24675324675324675,0.3333333333333333,0.0,0.0,0.18181818181818182,0.18181818181818182
stimulus_134,134,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_135_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.05_rot90_seed1730.stl,4,0.1,0.15000000000000002,0.05000000000000002,0,90,90,1730,0.24860853432282004,0.3333333333333333,0.0,0.0,0.18181818181818182,0.18181818181818182
stimulus_135,135,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_136_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.10_rot30_seed1259.stl,4,0.1,0.2,0.1,0,30,30,1259,0.2504638218923933,0.3333333333333333,0.14285714285714282,0.14285714285714282,0.0,0.0
stimulus_136,136,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_137_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.10_rot30_seed3348.stl,4,0.1,0.2,0.1,0,30,30,3348,0.2523191094619666,0.3333333333333333,0.14285714285714282,0.14285714285714282,0.0,0.0
stimulus_137,137,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_138_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.10_rot30_seed1730.stl,4,0.1,0.2,0.1,0,30,30,1730,0.2541743970315399,0.3333333333333333,0.14285714285714282,0.14285714285714282,0.0,0.0
stimulus_138,138,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_139_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.10_rot45_seed1259.stl,4,0.1,0.2,0.1,0,45,45,1259,0.2560296846011132,0.3333333333333333,0.14285714285714282,0.14285714285714282,0.045454545454545456,0.045454545454545456
stimulus_139,139,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_140_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.10_rot45_seed3348.stl,4,0.1,0.2,0.1,0,45,45,3348,0.25788497217068646,0.3333333333333333,0.14285714285714282,0.14285714285714282,0.045454545454545456,0.045454545454545456
stimulus_140,140,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_141_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.10_rot45_seed1730.stl,4,0.1,0.2,0.1,0,45,45,1730,0.2597402597402597,0.3333333333333333,0.14285714285714282,0.14285714285714282,0.045454545454545456,0.045454545454545456
stimulus_141,141,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_142_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.10_rot90_seed1259.stl,4,0.1,0.2,0.1,0,90,90,1259,0.26159554730983303,0.3333333333333333,0.14285714285714282,0.14285714285714282,0.18181818181818182,0.18181818181818182
stimulus_142,142,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_143_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.10_rot90_seed3348.stl,4,0.1,0.2,0.1,0,90,90,3348,0.2634508348794063,0.3333333333333333,0.14285714285714282,0.14285714285714282,0.18181818181818182,0.18181818181818182
stimulus_143,143,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_144_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.10_rot90_seed1730.stl,4,0.1,0.2,0.1,0,90,90,1730,0.2653061224489796,0.3333333333333333,0.14285714285714282,0.14285714285714282,0.18181818181818182,0.18181818181818182
stimulus_144,144,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_145_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.15_rot30_seed1259.stl,4,0.1,0.25,0.15,0,30,30,1259,0.26716141001855287,0.3333333333333333,0.28571428571428564,0.28571428571428564,0.0,0.0
stimulus_145,145,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_146_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.15_rot30_seed3348.stl,4,0.1,0.25,0.15,0,30,30,3348,0.2690166975881262,0.3333333333333333,0.28571428571428564,0.28571428571428564,0.0,0.0
stimulus_146,146,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_147_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.15_rot30_seed1730.stl,4,0.1,0.25,0.15,0,30,30,1730,0.27087198515769945,0.3333333333333333,0.28571428571428564,0.28571428571428564,0.0,0.0
stimulus_147,147,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_148_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.15_rot45_seed1259.stl,4,0.1,0.25,0.15,0,45,45,1259,0.2727272727272727,0.3333333333333333,0.28571428571428564,0.28571428571428564,0.045454545454545456,0.045454545454545456
stimulus_148,148,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_149_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.15_rot45_seed3348.stl,4,0.1,0.25,0.15,0,45,45,3348,0.274582560296846,0.3333333333333333,0.28571428571428564,0.28571428571428564,0.045454545454545456,0.045454545454545456
stimulus_149,149,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_150_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.15_rot45_seed1730.stl,4,0.1,0.25,0.15,0,45,45,1730,0.2764378478664193,0.3333333333333333,0.28571428571428564,0.28571428571428564,0.045454545454545456,0.045454545454545456
stimulus_150,150,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_151_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.15_rot90_seed1259.stl,4,0.1,0.25,0.15,0,90,90,1259,0.2782931354359926,0.3333333333333333,0.28571428571428564,0.28571428571428564,0.18181818181818182,0.18181818181818182
stimulus_151,151,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_152_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.15_rot90_seed3348.stl,4,0.1,0.25,0.15,0,90,90,3348,0.28014842300556586,0.3333333333333333,0.28571428571428564,0.28571428571428564,0.18181818181818182,0.18181818181818182
stimulus_152,152,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_153_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.15_rot90_seed1730.stl,4,0.1,0.25,0.15,0,90,90,1730,0.2820037105751391,0.3333333333333333,0.28571428571428564,0.28571428571428564,0.18181818181818182,0.18181818181818182
stimulus_153,153,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_154_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.20_rot30_seed1259.stl,4,0.1,0.30000000000000004,0.20000000000000004,0,30,30,1259,0.28385899814471244,0.3333333333333333,0.42857142857142866,0.42857142857142866,0.0,0.0
stimulus_154,154,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_155_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.20_rot30_seed3348.stl,4,0.1,0.30000000000000004,0.20000000000000004,0,30,30,3348,0.2857142857142857,0.3333333333333333,0.42857142857142866,0.42857142857142866,0.0,0.0
stimulus_155,155,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_156_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.20_rot30_seed1730.stl,4,0.1,0.30000000000000004,0.20000000000000004,0,30,30,1730,0.287569573283859,0.3333333333333333,0.42857142857142866,0.42857142857142866,0.0,0.0
stimulus_156,156,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_157_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.20_rot45_seed1259.stl,4,0.1,0.30000000000000004,0.20000000000000004,0,45,45,1259,0.2894248608534323,0.3333333333333333,0.42857142857142866,0.42857142857142866,0.045454545454545456,0.045454545454545456
stimulus_157,157,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_158_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.20_rot45_seed3348.stl,4,0.1,0.30000000000000004,0.20000000000000004,0,45,45,3348,0.2912801484230056,0.3333333333333333,0.42857142857142866,0.42857142857142866,0.045454545454545456,0.045454545454545456
stimulus_158,158,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_159_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.20_rot45_seed1730.stl,4,0.1,0.30000000000000004,0.20000000000000004,0,45,45,1730,0.29313543599257885,0.3333333333333333,0.42857142857142866,0.42857142857142866,0.045454545454545456,0.045454545454545456
stimulus_159,159,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_160_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.20_rot90_seed1259.stl,4,0.1,0.30000000000000004,0.20000000000000004,0,90,90,1259,0.2949907235621521,0.3333333333333333,0.42857142857142866,0.42857142857142866,0.18181818181818182,0.18181818181818182
stimulus_160,160,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_161_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.20_rot90_seed3348.stl,4,0.1,0.30000000000000004,0.20000000000000004,0,90,90,3348,0.29684601113172543,0.3333333333333333,0.42857142857142866,0.42857142857142866,0.18181818181818182,0.18181818181818182
stimulus_161,161,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_162_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.20_rot90_seed1730.stl,4,0.1,0.30000000000000004,0.20000000000000004,0,90,90,1730,0.2987012987012987,0.3333333333333333,0.42857142857142866,0.42857142857142866,0.18181818181818182,0.18181818181818182
stimulus_162,162,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_163_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.30_rot30_seed1259.stl,4,0.1,0.4,0.30000000000000004,0,30,30,1259,0.300556586270872,0.3333333333333333,0.7142857142857143,0.7142857142857143,0.0,0.0
stimulus_163,163,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_164_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.30_rot30_seed3348.stl,4,0.1,0.4,0.30000000000000004,0,30,30,3348,0.30241187384044527,0.3333333333333333,0.7142857142857143,0.7142857142857143,0.0,0.0
stimulus_164,164,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_165_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.30_rot30_seed1730.stl,4,0.1,0.4,0.30000000000000004,0,30,30,1730,0.3042671614100185,0.3333333333333333,0.7142857142857143,0.7142857142857143,0.0,0.0
stimulus_165,165,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_166_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.30_rot45_seed1259.stl,4,0.1,0.4,0.30000000000000004,0,45,45,1259,0.30612244897959184,0.3333333333333333,0.7142857142857143,0.7142857142857143,0.045454545454545456,0.045454545454545456
stimulus_166,166,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_167_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.30_rot45_seed3348.stl,4,0.1,0.4,0.30000000000000004,0,45,45,3348,0.3079777365491651,0.3333333333333333,0.7142857142857143,0.7142857142857143,0.045454545454545456,0.045454545454545456
stimulus_167,167,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_168_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.30_rot45_seed1730.stl,4,0.1,0.4,0.30000000000000004,0,45,45,1730,0.3098330241187384,0.3333333333333333,0.7142857142857143,0.7142857142857143,0.045454545454545456,0.045454545454545456
stimulus_168,168,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_169_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.30_rot90_seed1259.stl,4,0.1,0.4,0.30000000000000004,0,90,90,1259,0.3116883116883117,0.3333333333333333,0.7142857142857143,0.7142857142857143,0.18181818181818182,0.18181818181818182
stimulus_169,169,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_170_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.30_rot90_seed3348.stl,4,0.1,0.4,0.30000000000000004,0,90,90,3348,0.313543599257885,0.3333333333333333,0.7142857142857143,0.7142857142857143,0.18181818181818182,0.18181818181818182
stimulus_170,170,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_171_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.30_rot90_seed1730.stl,4,0.1,0.4,0.30000000000000004,0,90,90,1730,0.31539888682745826,0.3333333333333333,0.7142857142857143,0.7142857142857143,0.18181818181818182,0.18181818181818182
stimulus_171,171,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_172_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.40_rot30_seed1259.stl,4,0.1,0.5,0.4,0,30,30,1259,0.3172541743970315,0.3333333333333333,1.0,1.0,0.0,0.0
stimulus_172,172,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_173_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.40_rot30_seed3348.stl,4,0.1,0.5,0.4,0,30,30,3348,0.31910946196660483,0.3333333333333333,1.0,1.0,0.0,0.0
stimulus_173,173,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_174_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.40_rot30_seed1730.stl,4,0.1,0.5,0.4,0,30,30,1730,0.3209647495361781,0.3333333333333333,1.0,1.0,0.0,0.0
stimulus_174,174,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_175_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.40_rot45_seed1259.stl,4,0.1,0.5,0.4,0,45,45,1259,0.3228200371057514,0.3333333333333333,1.0,1.0,0.045454545454545456,0.045454545454545456
stimulus_175,175,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_176_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.40_rot45_seed3348.stl,4,0.1,0.5,0.4,0,45,45,3348,0.3246753246753247,0.3333333333333333,1.0,1.0,0.045454545454545456,0.045454545454545456
stimulus_176,176,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_177_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.40_rot45_seed1730.stl,4,0.1,0.5,0.4,0,45,45,1730,0.32653061224489793,0.3333333333333333,1.0,1.0,0.045454545454545456,0.045454545454545456
stimulus_177,177,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_178_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.40_rot90_seed1259.stl,4,0.1,0.5,0.4,0,90,90,1259,0.32838589981447125,0.3333333333333333,1.0,1.0,0.18181818181818182,0.18181818181818182
stimulus_178,178,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_179_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.40_rot90_seed3348.stl,4,0.1,0.5,0.4,0,90,90,3348,0.3302411873840445,0.3333333333333333,1.0,1.0,0.18181818181818182,0.18181818181818182
stimulus_179,179,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_180_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext4_extrange0.40_rot90_seed1730.stl,4,0.1,0.5,0.4,0,90,90,1730,0.3320964749536178,0.3333333333333333,1.0,1.0,0.18181818181818182,0.18181818181818182
stimulus_180,180,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_181_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext5_extrange0.05_rot30_seed1259.stl,5,0.1,0.15000000000000002,0.05000000000000002,0,30,30,1259,0.3339517625231911,0.4444444444444444,0.0,0.0,0.0,0.0
stimulus_181,181,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_182_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext5_extrange0.05_rot30_seed3348.stl,5,0.1,0.15000000000000002,0.05000000000000002,0,30,30,3348,0.3358070500927644,0.4444444444444444,0.0,0.0,0.0,0.0
stimulus_182,182,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_183_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext5_extrange0.05_rot30_seed1730.stl,5,0.1,0.15000000000000002,0.05000000000000002,0,30,30,1730,0.33766233766233766,0.4444444444444444,0.0,0.0,0.0,0.0
stimulus_183,183,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_184_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext5_extrange0.05_rot45_seed1259.stl,5,0.1,0.15000000000000002,0.05000000000000002,0,45,45,1259,0.3395176252319109,0.4444444444444444,0.0,0.0,0.045454545454545456,0.045454545454545456
stimulus_184,184,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_185_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext5_extrange0.05_rot45_seed3348.stl,5,0.1,0.15000000000000002,0.05000000000000002,0,45,45,3348,0.34137291280148424,0.4444444444444444,0.0,0.0,0.045454545454545456,0.045454545454545456
stimulus_185,185,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_186_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext5_extrange0.05_rot45_seed1730.stl,5,0.1,0.15000000000000002,0.05000000000000002,0,45,45,1730,0.3432282003710575,0.4444444444444444,0.0,0.0,0.045454545454545456,0.045454545454545456
stimulus_186,186,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_187_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext5_extrange0.05_rot90_seed1259.stl,5,0.1,0.15000000000000002,0.05000000000000002,0,90,90,1259,0.3450834879406308,0.4444444444444444,0.0,0.0,0.18181818181818182,0.18181818181818182
stimulus_187,187,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_188_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext5_extrange0.05_rot90_seed3348.stl,5,0.1,0.15000000000000002,0.05000000000000002,0,90,90,3348,0.3469387755102041,0.4444444444444444,0.0,0.0,0.18181818181818182,0.18181818181818182
stimulus_188,188,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_189_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext5_extrange0.05_rot90_seed1730.stl,5,0.1,0.15000000000000002,0.05000000000000002,0,90,90,1730,0.34879406307977734,0.4444444444444444,0.0,0.0,0.18181818181818182,0.18181818181818182
stimulus_189,189,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_190_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext5_extrange0.05_rot180_seed1259.stl,5,0.1,0.15000000000000002,0.05000000000000002,0,180,180,1259,0.35064935064935066,0.4444444444444444,0.0,0.0,0.45454545454545453,0.45454545454545453
stimulus_190,190,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_191_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext5_extrange0.05_rot180_seed3348.stl,5,0.1,0.15000000000000002,0.05000000000000002,0,180,180,3348,0.3525046382189239,0.4444444444444444,0.0,0.0,0.45454545454545453,0.45454545454545453
stimulus_191,191,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_192_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext5_extrange0.05_rot180_seed1730.stl,5,0.1,0.15000000000000002,0.05000000000000002,0,180,180,1730,0.35435992578849723,0.4444444444444444,0.0,0.0,0.45454545454545453,0.45454545454545453
stimulus_192,192,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_193_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext5_extrange0.05_rot360_seed1259.stl,5,0.1,0.15000000000000002,0.05000000000000002,0,360,360,1259,0.3562152133580705,0.4444444444444444,0.0,0.0,1.0,1.0
stimulus_193,193,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_194_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext5_extrange0.05_rot360_seed3348.stl,5,0.1,0.15000000000000002,0.05000000000000002,0,360,360,3348,0.3580705009276438,0.4444444444444444,0.0,0.0,1.0,1.0
stimulus_194,194,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_195_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext5_extrange0.05_rot360_seed1730.stl,5,0.1,0.15000000000000002,0.05000000000000002,0,360,360,1730,0.35992578849721707,0.4444444444444444,0.0,0.0,1.0,1.0
stimulus_195,195,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_196_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext5_extrange0.10_rot30_seed1259.stl,5,0.1,0.2,0.1,0,30,30,1259,0.36178107606679033,0.4444444444444444,0.14285714285714282,0.14285714285714282,0.0,0.0
stimulus_196,196,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_197_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext5_extrange0.10_rot30_seed3348.stl,5,0.1,0.2,0.1,0,30,30,3348,0.36363636363636365,0.4444444444444444,0.14285714285714282,0.14285714285714282,0.0,0.0
stimulus_197,197,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_198_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext5_extrange0.10_rot30_seed1730.stl,5,0.1,0.2,0.1,0,30,30,1730,0.3654916512059369,0.4444444444444444,0.14285714285714282,0.14285714285714282,0.0,0.0
stimulus_198,198,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_199_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext5_extrange0.10_rot45_seed1259.stl,5,0.1,0.2,0.1,0,45,45,1259,0.3673469387755102,0.4444444444444444,0.14285714285714282,0.14285714285714282,0.045454545454545456,0.045454545454545456
stimulus_199,199,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_200_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext5_extrange0.10_rot45_seed3348.stl,5,0.1,0.2,0.1,0,45,45,3348,0.3692022263450835,0.4444444444444444,0.14285714285714282,0.14285714285714282,0.045454545454545456,0.045454545454545456
stimulus_200,200,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_201_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext5_extrange0.10_rot45_seed1730.stl,5,0.1,0.2,0.1,0,45,45,1730,0.37105751391465674,0.4444444444444444,0.14285714285714282,0.14285714285714282,0.045454545454545456,0.045454545454545456
stimulus_201,201,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_202_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext5_extrange0.10_rot90_seed1259.stl,5,0.1,0.2,0.1,0,90,90,1259,0.37291280148423006,0.4444444444444444,0.14285714285714282,0.14285714285714282,0.18181818181818182,0.18181818181818182
stimulus_202,202,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_203_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext5_extrange0.10_rot90_seed3348.stl,5,0.1,0.2,0.1,0,90,90,3348,0.3747680890538033,0.4444444444444444,0.14285714285714282,0.14285714285714282,0.18181818181818182,0.18181818181818182
stimulus_203,203,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_204_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext5_extrange0.10_rot90_seed1730.stl,5,0.1,0.2,0.1,0,90,90,1730,0.37662337662337664,0.4444444444444444,0.14285714285714282,0.14285714285714282,0.18181818181818182,0.18181818181818182
stimulus_204,204,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_generator_object_205_params.json,/Users/samahabdelrahim/git-repos/BlenderObjects/stl_parameters/shape_gen_ext5_extrange0.10_rot180_seed1259.stl,5,0.1,0.2,0.1,0,180,180,1259,0.3784786641929499,0.4444444444444444,0.14285714285714282,0.14285714285714282,0.45454545454545453,0.45454545454545453
